file_name,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,tonnetz,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5
Mockingbird.mp3,172.265625,"[ 24  39  54  70  85  99 114 130 145 160 176 191 206 222 237 253 268 283
 298 314 329 344 360 375 390 405 421 436 451 466 481 497 512 527 543 558
 573 588 604 619 634 649 665 681 696 711 726 742 757 772 787 803 818]",0.26674438,2282.528725625955,2354.9518136993433,4535.299760504277,"[21.09017072 17.0832953  20.01285656 18.61898918 18.60417161 19.39032713
 48.44001503]",0.07883702961861949,[ 0.09997128  0.04124112 -0.00488053  0.17526308  0.035951    0.01687744],0.46807706,0.42623833,0.43649045,0.469269,0.54208475,0.51826096,0.49838796,0.42136487,0.35487193,0.3180142,0.3637552,0.481111,0.580892,0.30157363,0.35048515,0.27838874,0.6799316,0.37900722,0.3912547,0.37590238,0.34945926,0.32236496,0.27204144,0.27229792,0.38066435,0.16014732,0.2009839,0.1696886,0.46539947,0.26593167,0.28339925,0.2640842,0.21142408,0.17682225,0.1471307,0.17572,21.090170716360674,17.083295302303053,20.012856559012103,18.61898918347752,18.604171608726748,19.390327130009382,48.440015027703794,-65.5866,89.84515,4.7671747,37.142048,13.382697,9.132055,0.93012714,6.8798532,2.2246852,5.6659045,-4.8270197,10.334509,0.8084993,0.42478353,1.7938992,12.051206,-4.348129,10.318466,2.7311788,5.839464,0.09997128443948423,0.04124112425325165,-0.004880531586214628,0.17526308111868052,0.03595100419287432,0.016877436233044826
Monaco.mp3,198.76802884615384,"[  3  18  31  45  59  73  87  99 112 125 138 150 163 175 188 201 213 226
 239 252 265 277 290 303 316 329 342 354 367 380 393 406 419 431 443 455
 468 481 494 508 521 534 547 560 573 586 599 611 624 637 650 662 674 687
 702 716 730 744 756 769 782]",0.06552747,1602.1168054255083,1775.8783240062428,3077.899099115429,"[18.3205231  15.90892622 18.71080096 22.07116063 24.58127286 28.29473188
 48.76546331]",0.08712591538573086,[ 0.14591497 -0.10464852  0.0884321  -0.02403472 -0.00938074 -0.02788591],0.32340226,0.40898362,0.35609385,0.2786654,0.3512219,0.3275608,0.4816658,0.3925335,0.24866685,0.232289,0.24741909,0.44631675,0.30049968,0.3290885,0.49151948,0.2991632,0.53211564,0.3316224,0.5163693,0.40107122,0.251385,0.24791189,0.23976311,0.54841435,0.1799891,0.21205401,0.30701151,0.17104568,0.33645836,0.20681915,0.3360997,0.2852144,0.1271906,0.12413449,0.111977585,0.3763541,18.320523095608927,15.9089262157718,18.71080096013033,22.07116062543516,24.58127286355505,28.29473187578284,48.76546330936643,-234.53929,127.92581,-13.350764,32.62826,14.649414,4.1854196,0.032836773,8.513065,1.5312333,4.3450418,-5.595906,-1.0591134,5.2222576,5.973825,-8.169456,2.419877,-3.6114888,-8.986233,1.3678925,11.0539055,0.14591496736068396,-0.10464851869235668,0.0884321007797636,-0.02403471669346426,-0.009380742719390664,-0.02788590955177405
Money.mp3,129.19921875,"[ 14  33  54  74  93 113 133 152 172 192 213 233 252 272 291 311 331 351
 371 391 411 431 451 470 490 510 530 550 570 590 609 630 650 669 689 709
 729 749 769 789 809 828]",0.20019977,3295.396524356971,2945.0412974172173,6695.926873368619,"[22.7975547  16.53230049 18.14697441 18.26362282 19.14987921 20.43045582
 49.63882009]",0.11871238761600927,[-0.29799026  0.00630022  0.32520138 -0.02354521  0.00379346  0.15477533],0.39542252,0.44755405,0.47028568,0.564896,0.619363,0.60217243,0.53216094,0.43623123,0.42586878,0.49814215,0.45441204,0.3951165,0.1586399,0.19243614,0.2852551,0.9332016,0.27175608,0.18887779,0.19199766,0.19639619,0.20682372,0.22107005,0.20808595,0.15616655,0.074700214,0.12361132,0.264457,0.7549088,0.23697312,0.120991,0.11655762,0.11784988,0.12776986,0.14749837,0.16305125,0.077692,22.79755469572584,16.532300493460372,18.146974412952414,18.26362282276606,19.14987921107048,20.43045582499585,49.63882008939259,-133.70477,36.678135,17.132593,15.649991,1.0497237,8.987049,4.202903,12.119302,2.7333338,13.428974,0.58288634,11.23706,1.5623728,6.809958,0.88568616,4.3535337,7.6603827,10.493765,1.1190394,5.620905,-0.29799026205681406,0.006300217478312105,0.32520138224092004,-0.023545207128386883,0.0037934550301985826,0.15477532544713513
Monster.mp3,143.5546875,"[  5  23  41  58  76  94 112 130 147 165 182 200 218 236 253 272 289 307
 324 342 360 378 396 413 431 449 466 484 501 519 539 557 575 591 608 626
 643 661 679 696 714 732 750 768 785 803 820 838]",0.17522036,2768.121081845995,2609.710353878744,5667.653972864704,"[22.12911287 18.03421707 19.00924057 18.56461638 17.68735651 19.41946967
 48.49342492]",0.11860929343097448,[ 0.06363211  0.07452636 -0.00564121 -0.00989019 -0.01912176  0.00077809],0.36551526,0.38071567,0.49085248,0.4035824,0.37988582,0.41862398,0.30865103,0.40263194,0.41541955,0.4723532,0.3629737,0.3083378,0.44698647,0.46220678,0.71652323,0.55280745,0.5280938,0.5145054,0.44933373,0.51587754,0.4369336,0.41527033,0.30874413,0.31146383,0.23812081,0.24827148,0.43020836,0.3283533,0.29875246,0.26824003,0.21913221,0.27540717,0.22493497,0.21940659,0.12602904,0.12855354,22.129112870203432,18.0342170689385,19.009240574976214,18.5646163809783,17.687356511246207,19.41946966687479,48.49342492180103,-116.27465,66.26075,9.1914625,29.841208,0.87064683,7.9247713,0.87800866,1.9383734,-1.4112453,4.6865025,-2.1327353,3.8931956,-9.9520235,0.7979393,-6.045051,-3.0708835,-3.6932912,-0.0664105,-2.8777287,-1.083662,0.06363211073290638,0.07452635958255963,-0.0056412064842020285,-0.009890185941330799,-0.01912175691234045,0.0007780906663269922
Montero (Call Me By Your Name).mp3,117.45383522727273,"[ 64  87 109 130 155 180 201 224 246 271 296 318 339 361 384 406 427 448
 470 491 512 534 554 575 598 620 642 664 686 708 729 751 773 795 816 837]",0.17128554,3336.1925921712987,3115.3285503316097,7366.316439104191,"[20.15135156 17.33215398 20.83341254 18.94625408 20.16774893 20.07991398
 47.01617994]",0.1474320484701276,[-0.10034162 -0.04742117  0.1573388   0.05578579  0.02601411  0.0121219 ],0.2698152,0.2837095,0.39060694,0.5374999,0.41584173,0.30435073,0.24793132,0.32292312,0.40078062,0.31686643,0.40551236,0.38044888,0.21924846,0.29777113,0.31650516,0.69967,0.50049555,0.21418649,0.17412083,0.24067697,0.32385486,0.22008477,0.32661757,0.31366283,0.1170924,0.20220034,0.2542859,0.5241179,0.38785046,0.1351466,0.06896854,0.1468403,0.2148491,0.12943931,0.25026843,0.22204976,20.151351559631454,17.332153977154988,20.833412536712604,18.94625408362027,20.167748927989045,20.0799139802527,47.01617993961593,-80.216156,56.309826,26.510561,20.063873,14.327819,7.4380617,-3.9163053,-4.3169556,-9.7486725,1.3195778,-12.149314,0.5603591,-6.949885,-3.6647012,-5.408568,2.4551003,-8.612505,2.9793296,-1.1871192,-2.5543458,-0.100341624293665,-0.04742116618180233,0.15733879555466207,0.05578579389319477,0.026014111115148893,0.012121896866142878
Mood.mp3,92.28515625,"[ 25  52  82 110 138 167 195 224 252 281 309 338 366 394 422 449 479 508
 537 565 593 622 650 678 706 735 764 792 820]",0.1951295,2426.082467962517,2472.1347502509357,5121.092815354916,"[19.82965143 16.76266779 20.15739453 18.88535001 18.59917121 20.35981052
 49.29909307]",0.0904056699535963,[-0.06837293  0.16942066  0.00526787 -0.03631394  0.01722122 -0.00522803],0.50005436,0.31067264,0.30875325,0.24039802,0.2647626,0.40206254,0.32360575,0.40880236,0.32869807,0.42922768,0.5338185,0.36847025,0.44413096,0.25606108,0.30374473,0.34577513,0.2717017,0.50692165,0.31691763,0.45649582,0.30383897,0.33324754,0.5544514,0.29781547,0.30347884,0.13830309,0.18880253,0.17751022,0.15006791,0.34456274,0.20188859,0.31425762,0.19031018,0.22774364,0.379525,0.19379218,19.829651431580587,16.762667791958304,20.157394525971423,18.885350013672443,18.599171214150775,20.359810520442533,49.299093072036165,-76.483894,84.75315,-5.898502,18.05912,-5.987834,-3.687377,-5.4100227,2.8720353,-13.006227,7.5119805,-10.044854,2.1634161,-4.306192,0.2068034,0.6052597,-0.6572917,-3.0860007,2.8887753,-4.15364,0.39431486,-0.068372931781679,0.16942065920996977,0.005267866713204234,-0.036313938749457285,0.01722122315890197,-0.005228028706169009
Moonwalking In Calabasas.mp3,129.19921875,"[ 48  67  87 108 128 149 168 188 208 228 248 268 287 306 327 346 364 385
 405 425 445 464 484 504 524 544 564 584 604 623 644 663 683 703 723 743
 763 783 802 823]",0.14388528,2774.203686929404,2641.6784867771785,5696.294132241517,"[25.8242503  16.94817587 21.07562451 19.446423   19.14378057 19.20112152
 48.40002487]",0.1009801877900232,[ 0.25637003 -0.13429326 -0.05288975  0.139644    0.03864286  0.00836232],0.31605437,0.23747763,0.24740334,0.3453013,0.5255673,0.39387307,0.37766522,0.31338587,0.38993832,0.45987228,0.43010724,0.501523,0.17489904,0.16387664,0.17240143,0.22678463,0.6218571,0.24596642,0.2312268,0.17381738,0.18989769,0.52217907,0.22577317,0.39512348,0.09887901,0.090239435,0.10587537,0.19624275,0.5217739,0.1839539,0.16154368,0.10049702,0.13067959,0.38139218,0.15649378,0.30663988,25.82425029848399,16.948175865696925,21.07562451049627,19.44642300270687,19.1437805665986,19.201121517240814,48.40002487354304,-134.13406,69.000656,17.001675,24.071709,3.1025317,10.041406,-6.7609973,10.599879,-7.899004,1.8658243,-1.276682,-0.99912137,-3.2348094,3.6609674,-6.375368,-3.4762692,1.1160696,3.9509635,2.0665371,1.150376,0.2563700290592791,-0.13429326002218742,-0.05288974736361249,0.13964399651639375,0.038642863275607314,0.008362321820803717
Moscow Mule.mp3,99.38401442307692,"[ 10  35  60  87 113 139 165 192 218 242 270 295 320 346 372 397 423 449
 475 501 528 554 579 605 631 656 682 708 733 758 785 811]",0.23971076,2116.5996751200964,2526.916668650248,4929.242467327073,"[25.47885613 17.8437005  21.91058466 23.65969798 24.0190447  25.64041824
 48.85183733]",0.07190819406177494,[-0.29732855  0.13140421 -0.21187817 -0.01859403 -0.0155803  -0.07421485],0.3768667,0.29479507,0.30618733,0.49151966,0.28630763,0.38901806,0.27587393,0.33440977,0.50568336,0.3346221,0.36918133,0.26451132,0.17566405,0.30175894,0.13273944,0.22293386,0.14318769,0.49702564,0.14709476,0.17424463,0.31692445,0.15851718,0.3946575,0.114842355,0.16599138,0.22524126,0.08040565,0.20333691,0.10251148,0.44600257,0.10086272,0.11460797,0.28096452,0.11948104,0.33210996,0.060840935,25.478856128889763,17.8437005049357,21.91058465654439,23.659697984748718,24.019044696996513,25.640418239272854,48.85183732926267,-77.43368,96.77627,9.95996,10.39965,1.1158985,4.664373,5.1413994,17.365812,-20.812725,16.682142,4.718984,0.36429292,7.192352,9.247904,2.5336351,11.085327,-5.1594076,7.508355,1.8409506,0.089574546,-0.29732855101291644,0.1314042114576795,-0.21187817320398347,-0.018594025348998577,-0.015580304982379894,-0.07421485148707894
MotorSport.mp3,135.99917763157896,"[  6  24  43  62  80  98 117 136 155 173 192 211 230 248 267 286 305 323
 342 361 379 398 417 436 455 473 492 511 530 549 568 586 604 623 642 660
 680 698 717 735 754 773 791]",0.24928644,2585.1103030994973,2827.2939069382533,5761.19350778531,"[19.99008996 13.95991264 19.52384236 19.77124979 20.1398971  19.23466639
 46.72935865]",0.08450154527987239,[ 0.40100006  0.18564494 -0.08009247 -0.38909856 -0.15082624 -0.0439364 ],0.46874318,0.47295254,0.6699924,0.5576336,0.5669109,0.44960254,0.42545915,0.44218254,0.51336646,0.6854334,0.5462943,0.4496238,0.1464408,0.18854974,0.99993527,0.19791251,0.15584385,0.12168758,0.14401734,0.14077362,0.116832964,0.30268884,0.12596223,0.106579594,0.08805855,0.15213916,0.8140421,0.17552347,0.10919595,0.06138815,0.06931617,0.08311514,0.049698386,0.3999498,0.050470304,0.035900284,19.990089956322453,13.959912635590118,19.52384236363673,19.771249789342807,20.139897097672804,19.23466639055685,46.72935864764015,-81.211426,77.76544,43.72128,33.02191,11.744567,11.590129,-4.0335426,8.88802,2.195869,11.271684,-1.027901,4.4263334,2.8101661,7.245427,3.246871,4.4991612,-3.7264102,2.0165973,0.36335623,1.95629,0.4010000611425328,0.18564494215969843,-0.08009246939019649,-0.3890985581503097,-0.1508262422110128,-0.043936397995380586
Moved To Miami.mp3,123.046875,"[ 20  41  62  82 103 124 145 165 186 207 227 248 269 289 310 330 351 372
 393 414 435 456 476 496 517 538 558 579 600 621 642 662 682 704 724 745
 766 785 807 828]",0.37923762,2685.47667319946,3045.3802309333005,6309.490811022694,"[24.38022011 15.365333   20.0961193  19.68099945 22.17108493 20.93970341
 53.12923256]",0.038487551660382834,[-0.12012859  0.15355736 -0.22192936 -0.03256221 -0.09474648 -0.00609075],0.44461444,0.39968795,0.46804887,0.609727,0.71333694,0.7763257,0.73622173,0.75226176,0.7449767,0.6279753,0.52144414,0.44555554,0.25807574,0.18788809,0.18947524,0.20863633,0.21429136,0.7697329,0.45633778,0.2714834,0.2531412,0.17838687,0.13952468,0.12899855,0.2363258,0.12544943,0.1050613,0.12411302,0.15843584,0.60859656,0.40466782,0.24650294,0.18549703,0.10305904,0.055503853,0.0456256,24.38022010539553,15.365333003461924,20.096119304499535,19.680999451345187,22.171084932050984,20.939703413348486,53.129232555057435,-103.22417,71.056305,48.26982,16.57424,24.767288,28.306505,-2.537072,22.498804,6.4712706,16.702667,-4.5318465,16.792015,5.1179996,1.7008975,5.663213,18.069881,-1.1363688,12.845164,7.7084846,6.2006316,-0.12012859119688901,0.15355735773184573,-0.221929364251578,-0.03256221198943647,-0.09474647520502613,-0.006090750752487998
Mr. Right Now.mp3,86.1328125,"[  9  38  69  99 129 159 189 217 249 279 309 340 370 400 430 460 490 520
 550 579 610 640 670 700 730 761 790 819]",0.27459395,2650.403633401623,2588.5285661703083,5625.474374864051,"[20.98364814 15.12615255 18.03592325 19.48603918 18.29528504 20.34785675
 48.55770788]",0.11606705880220418,[ 0.02069462  0.14086319 -0.12518891  0.02731445 -0.02231476  0.00027843],0.5130206,0.33470136,0.40119445,0.35059014,0.43073994,0.5151289,0.414278,0.5142714,0.4560247,0.66498053,0.47375286,0.35746735,0.55182195,0.35740963,0.44261152,0.3122647,0.4561885,0.75527537,0.44511685,0.5127397,0.38399717,0.5372633,0.40870008,0.3229227,0.3083415,0.16495799,0.23833223,0.11764974,0.26611942,0.458544,0.25980902,0.29834947,0.18946594,0.2933851,0.21043159,0.14746723,20.983648138931954,15.126152553639276,18.035923252230045,19.486039178570834,18.295285043701863,20.347856751559014,48.55770788428897,-40.006268,84.37569,-6.172044,8.082373,0.95696753,-1.3314856,-5.3412914,11.254622,-11.796719,6.4654183,-6.578546,-5.445313,-5.8571362,2.77412,-4.5236135,2.5422795,-4.827197,-0.16395226,-4.0722246,1.2279934,0.020694621669817496,0.14086319206471884,-0.12518891046610245,0.027314446147491633,-0.022314758272183464,0.0002784304100136421
My Baby's Got A Smile On Her Face.mp3,83.35433467741936,"[ 31  62  93 124 155 186 218 249 280 311 342 373 405 436 467 498 529 560
 591 622 654 685 716 747 778]",0.15094788,2340.9695083441047,2550.233629736041,5120.518263531395,"[19.3126589  14.83585677 18.86294612 20.20758755 20.60948779 19.07052268
 58.37523193]",0.09590704756380511,[-0.05483764  0.13761948  0.00614401 -0.02957916 -0.00514122  0.00018425],0.46521863,0.28446028,0.41519234,0.3799318,0.39192376,0.5030554,0.36100978,0.44109166,0.25845012,0.3251449,0.44268122,0.31674644,0.41825595,0.28737313,0.42336917,0.5233847,0.41957754,0.681724,0.45094827,0.52768314,0.30944046,0.3074756,0.41976312,0.27995768,0.25402138,0.13109128,0.2730254,0.31729808,0.26907682,0.4288336,0.27529308,0.32597858,0.15538695,0.16347739,0.24271193,0.12932555,19.31265889777592,14.835856765966675,18.862946117607002,20.2075875473842,20.60948779200105,19.070522679635364,58.37523193127263,-77.73231,89.11621,-1.5916995,23.140944,3.8094463,12.946583,0.634872,10.300794,4.7184486,9.793827,-0.5550786,12.1470995,-0.998575,7.8715515,-1.0685506,9.084094,-4.4218388,5.709762,-2.0508249,4.9654727,-0.05483763611958926,0.13761948259012052,0.0061440149304863014,-0.029579157387868052,-0.005141218163192644,0.00018424812537944866
My Dawg.mp3,135.99917763157896,"[ 12  32  51  70  90 109 128 148 167 187 206 226 246 265 284 303 323 342
 361 381 400 420 439 459 478 497 516 537 556 575 594 614 633 653 672 692
 711 731 750 770 789 808]",0.17950584,2575.79684423338,2366.7684644020505,5069.108365583309,"[18.67234214 16.98586744 19.59615819 19.13872199 19.65272244 18.7486328
 50.07821786]",0.11615655814965198,[-0.12283207  0.05557598 -0.08731189 -0.00275915 -0.00188302 -0.00168008],0.3818098,0.44521984,0.30116254,0.43120882,0.33719218,0.56309247,0.32041597,0.33444425,0.42013815,0.4673264,0.49130547,0.32824495,0.5112442,0.5608517,0.39603794,0.4835754,0.35404894,0.6553252,0.43954426,0.40349102,0.5046665,0.40621433,0.5126828,0.26905698,0.28824255,0.32210264,0.18396112,0.26780587,0.15328076,0.3931018,0.22316334,0.2156563,0.27815768,0.21497302,0.30255014,0.101963006,18.672342139535676,16.985867443414612,19.596158190413835,19.138721992358974,19.6527224392192,18.74863279514646,50.078217857758794,-123.30752,81.60948,-14.335186,-4.8667603,-15.097962,2.3304548,-10.717452,2.6539986,-8.877534,-3.3319533,-8.108004,0.7706442,-1.9210415,-2.4016478,-12.236014,-2.9026706,-0.99439055,0.7451165,-1.8135736,-1.7971612,-0.12283207437533529,0.05557598071587495,-0.08731188639142748,-0.002759145116844585,-0.0018830215477940197,-0.001680081554638812
My Ex's Best Friend.mp3,123.046875,"[ 13  34  54  75  96 116 137 158 178 197 219 240 261 282 303 323 344 365
 385 406 427 447 468 489 509 530 550 569 592 612 633 654 674 695 716]",0.20136273,1991.4971386394323,2487.6665584333477,4498.990583309164,"[21.67287295 13.64647868 17.96303096 16.81283271 17.27982605 19.09850181
 48.5436147 ]",0.052419994380800465,[-0.09036468  0.00959638 -0.09886194 -0.020259   -0.00087311 -0.0173586 ],0.5738121,0.56622094,0.5820802,0.61018467,0.59830964,0.6372764,0.51548195,0.5163312,0.50825495,0.4782066,0.53440696,0.5042667,0.33169994,0.5569638,0.5045624,0.55150014,0.41420862,0.53572196,0.37000376,0.30469105,0.30789116,0.25773436,0.2935933,0.23233646,0.22371116,0.34713706,0.317685,0.32656544,0.25759244,0.34549654,0.21898794,0.15536992,0.19184093,0.12271831,0.15341386,0.09955369,21.672872950846024,13.646478682689123,17.96303095614405,16.81283270958229,17.279826050283734,19.098501811203814,48.543614698403985,-115.06578,95.60934,17.535664,31.147835,20.722067,19.67302,2.4522052,17.750116,-3.3281155,13.893438,-2.1582048,6.139203,1.355554,1.318615,3.1114597,5.582175,-2.7902443,4.220333,2.1907995,2.1097343,-0.09036467687599657,0.009596382730250685,-0.09886194349821927,-0.02025900452274618,-0.0008731111788955916,-0.017358600224634053
My Head And My Heart.mp3,117.45383522727273,"[ 18  40  62  85 107 129 152 174 197 219 241 263 286 308 330 352 375 397
 419 442 464 486 508 530 553 575 597 620 642 664 687 709 731 753 776 798
 820]",0.36202216,3186.360778602634,2997.633870317058,6856.226832130946,"[21.32935984 14.33638018 19.0157125  20.19124318 19.83897604 18.61280498
 45.25951907]",0.12251780923723898,"[5.15120578e-02 1.11856315e-02 3.03355460e-03 2.63574400e-02
 6.84036645e-03 4.23988200e-05]",0.3903615,0.320711,0.37671405,0.3338897,0.43182898,0.34520748,0.35253456,0.38492703,0.40742147,0.60768193,0.3857776,0.4281806,0.44006684,0.4026923,0.5019805,0.56769913,0.7620289,0.7046708,0.64243376,0.7034815,0.55434895,0.6215134,0.4444031,0.47105783,0.19634153,0.17592633,0.23224911,0.26045284,0.3767759,0.35274395,0.30750024,0.3293432,0.28867298,0.3062967,0.22535075,0.22334544,21.32935983856798,14.336380175698018,19.015712504565,20.191243183501,19.838976044465046,18.61280497517375,45.259519067162785,7.0038733,53.412956,8.446825,16.691391,4.823841,10.231725,10.279803,5.385399,4.8803496,10.423962,-0.13175231,5.068474,5.2201037,10.002954,5.0176406,8.606082,5.5225463,4.8410335,-4.5710597,0.17852075,0.05151205777584522,0.011185631532457397,0.0030335546006592033,0.026357439951646824,0.006840366446217871,4.2398819989501405e-05
My House.mp3,92.28515625,"[ 78 106 135 162 189 216 245 273 300 326 354 381 408 437 471 504 531 559
 586 614 641 669 696 724 751 779 807 834]",0.22440906,2408.885832719853,2515.774648455335,5306.460719982599,"[19.10872236 15.83248985 20.29490375 17.96367539 18.66101169 19.21587314
 50.46033588]",0.10161574644721577,[ 0.01694604  0.13102442  0.12636035 -0.0405818   0.03307798 -0.03395746],0.32002747,0.30278257,0.47271034,0.36829144,0.28226554,0.33683416,0.30923563,0.43727645,0.39809743,0.46256417,0.65637517,0.42477968,0.35708284,0.31137073,0.48316756,0.4528984,0.36202967,0.3979598,0.3327567,0.770963,0.4963095,0.45420182,0.56598604,0.38527122,0.17114459,0.14579362,0.31732333,0.2634779,0.2087026,0.22760123,0.18240763,0.47238994,0.295312,0.24083534,0.3411907,0.19518173,19.10872236179132,15.832489853228672,20.294903752490562,17.963675392263493,18.661011693493293,19.21587313743511,50.46033588078096,-48.772778,83.349,-5.3209534,27.644957,13.716181,13.136404,-3.4586165,18.00784,-5.498322,12.154807,0.4369927,7.7513137,6.968992,3.6514926,5.4346304,9.995014,-0.8418927,3.8842807,-0.9492252,-1.4411415,0.01694603692642097,0.13102442442119855,0.12636035225373574,-0.04058179833435767,0.03307798444793401,-0.033957464282839515
My Love Mine All Mine.mp3,117.45383522727273,"[ 74  96 120 143 165 187 210 233 255 278 301 324 347 369 391 414 436 458
 481 504 525 550 574 595 617 638 659 678 699 721 744 769 794]",0.09926294,1089.755401699725,1670.2077844586356,2135.1095177457946,"[23.51741539 17.77970373 21.1143249  20.67089078 20.05586827 19.82485693
 43.52311312]",0.036644318264211134,[ 0.04822973 -0.06370749 -0.15965121  0.08605198 -0.00341681 -0.00609449],0.2904331,0.4282764,0.37571487,0.25357035,0.34560975,0.30557087,0.18282317,0.22914843,0.48487753,0.44704226,0.25264388,0.3446146,0.32785168,0.5448752,0.36949134,0.2724718,0.43017158,0.37973192,0.30611935,0.30579746,0.51301265,0.55961484,0.23893888,0.28114802,0.19990435,0.37391734,0.18629278,0.15339147,0.28431267,0.24400298,0.14569606,0.17335555,0.3269147,0.34615427,0.097920865,0.148964,23.517415394016535,17.77970372925992,21.114324903010687,20.67089078360543,20.05586826557337,19.824856926108954,43.52311311772135,-234.70323,128.97964,21.313198,28.383955,9.924297,12.503908,-3.083994,3.372536,-7.733041,-2.3013544,-11.330737,1.9610499,-4.8348465,4.824572,-4.514749,-0.9086795,-4.683086,-4.795557,-5.9650373,-3.4743352,0.048229727903646685,-0.06370749378446394,-0.1596512075620564,0.08605197683114997,-0.003416805472819314,-0.006094486549471795
My Oh My.mp3,103.359375,"[ 24  49  74  98 123 148 172 196 221 246 271 295 320 345 369 394 418 443
 467 492 517 542 566 590 615 640 664 689 713 738 763 787 812 837]",0.14776273,2007.2588054514063,2276.7086308503794,4188.332910382831,"[20.03445718 19.79487658 20.9038913  20.39460861 20.00568971 20.45152835
 46.40118806]",0.07937175989704176,[-0.04968729  0.03073398  0.07089681  0.04251985 -0.01057911 -0.00059662],0.38134465,0.35865515,0.45316514,0.4037312,0.29895136,0.2795257,0.30439883,0.46682313,0.44328097,0.41629675,0.31204772,0.29039663,0.53085387,0.5441379,0.5723824,0.5944677,0.37473422,0.31556663,0.24496798,0.37936327,0.39905813,0.28179333,0.32779765,0.4254757,0.30532086,0.3503414,0.33647606,0.3615609,0.22254376,0.1572052,0.106794775,0.21768652,0.21472892,0.142313,0.13647471,0.20848534,20.03445718341357,19.79487657644336,20.903891300081867,20.394608614948673,20.005689705986526,20.451528351258872,46.40118805715369,-155.78201,94.52431,4.5304694,27.864141,4.938277,22.258484,19.809532,9.228117,19.766712,10.562776,7.0379434,5.2293534,4.759316,4.7936616,-4.6818705,5.541781,-3.5651658,7.5620837,-3.7933445,4.3058605,-0.049687285698007407,0.030733981268737325,0.0708968135217104,0.04251984920322445,-0.01057911377224105,-0.0005966220834355124
My Universe.mp3,103.359375,[532 556 581 605 630 654 679 703 728 753 777 802 827],0.21502638,2097.2201224302785,2354.5042053848215,4554.634678391459,"[21.86487853 16.49084287 19.57317527 19.86172735 19.7269592  19.01666203
 48.4270285 ]",0.08510764845562645,[ 0.07082416 -0.17558616  0.04492257  0.02694035 -0.00680024 -0.00253008],0.36155367,0.35574827,0.29834288,0.40836036,0.5805176,0.3391693,0.36225605,0.26601264,0.37755167,0.31853703,0.39632502,0.57218975,0.3973036,0.54437864,0.3727922,0.41923755,0.531906,0.3205423,0.50233954,0.32617727,0.3562563,0.42132038,0.31959385,0.6533634,0.18796763,0.3139027,0.173516,0.24636108,0.33517098,0.15580334,0.29940858,0.12837668,0.20675564,0.20377946,0.1677181,0.42178312,21.864878530899944,16.490842868160872,19.57317527172678,19.86172734845705,19.726959199918163,19.016662026264658,48.42702850219457,-67.87618,96.87063,6.725863,32.0951,5.182088,14.656917,-4.0833797,6.250471,-0.91709286,5.7945724,-2.155811,-1.0446665,-3.2280881,2.3954756,-1.2798902,3.2363417,-9.104789,-2.5852668,-4.2106905,0.67046654,0.07082415831359178,-0.17558616395024185,0.04492257167034167,0.02694035483321074,-0.0068002352912834565,-0.0025300755129863592
